filename,istrue,trust,x1,y1,x2,y2,category
w20190805084107410_49_epoch0_trim1x2,1,0.9848577,671,279,690,294,bird
w20190805084107410_49_epoch0_trim1x2,1,0.9846265,829,332,847,351,bird
w20190805084107410_49_epoch0_trim1x2,0,0.9773257,730,272,748,288,bird
w20190805084107410_49_epoch0_trim1x2,1,0.8799106,771,336,786,352,bird
w20190805084107410_49_epoch0_trim1x2,2,0.7305862,715,336,729,350,bird
w20190618063144857_466_epoch0_aug0x1,1,0.99996066,137,147,330,272,bird
w20190805084121403_125_epoch0_trim1x1,1,0.9912860000000001,148,302,171,318,bird
w20190805084121403_125_epoch0_trim1x1,0,0.92361593,179,295,195,315,bird
w20190805084121403_125_epoch0_trim1x1,2,0.6699387,445,521,536,600,bird
w20190805084121403_125_epoch0_trim1x1,1,0.51220304,503,344,557,403,bird
w20190805084121403_4_epoch0_aug3x2,1,0.6482933000000001,362,2,543,47,bird
w20190805084121403_14_epoch0_aug2x1,2,0.9997502,447,74,467,90,bird
w20190805084121403_14_epoch0_aug2x1,1,0.9977198,526,77,545,93,bird
w20190805084121403_14_epoch0_aug2x1,1,0.9934934999999999,421,73,440,88,bird
w20190805084121403_14_epoch0_aug2x1,1,0.97711426,522,24,542,37,bird
w20190805084121403_14_epoch0_aug2x1,1,0.9621421,265,63,284,77,bird
w20190805084121403_14_epoch0_aug2x1,1,0.9554295,269,8,286,22,bird
w20190805084121403_14_epoch0_aug2x1,1,0.9022866,393,72,410,88,bird
w20190805084121403_14_epoch0_aug2x1,1,0.9021036,579,25,603,40,bird
w20190805084121403_14_epoch0_aug2x1,1,0.8854799999999999,477,79,496,92,bird
w20190805084121403_14_epoch0_aug2x1,0,0.8701883,235,58,251,72,bird
w20190829173008684_226,0,0.64760697,5,215,225,491,bird
w20190719093725711_41_epoch0_aug0x0,1,0.9973219000000001,1444,519,1620,711,bird
w20190719093725711_41_epoch0_aug0x0,1,0.7086979,398,623,646,829,bird
w20190719093725711_301_epoch0_aug0x0,1,0.81416416,1569,333,1762,511,bird
w20190719093725711_301_epoch0_aug0x0,1,0.8058900999999999,460,351,630,552,bird
w20190719093725711_301_epoch0_aug0x0,1,0.6464393,1296,315,1485,532,bird
w20190829173008684_279,0,0.8697226999999998,290,408,435,608,bird
w20190705043819167_171_epoch0_aug0x0,1,0.99910295,1055,689,1226,858,bird
w20190705043819167_126_epoch0_aug0x1,1,0.99212086,884,476,1088,603,bird
w20190705043819167_56_epoch0_aug0x0,1,0.9999844999999999,932,305,1194,605,bird
w20190805084121403_132_epoch0_aug1x5,1,0.9943645000000001,275,249,362,389,bird
w20190805084107410_69_epoch0_aug3x1,0,0.9948003000000001,209,61,226,80,bird
w20190805084107410_69_epoch0_aug3x1,1,0.98214287,169,52,190,81,bird
w20190805084107410_69_epoch0_aug3x1,1,0.88888484,232,63,248,77,bird
w20190805084107410_69_epoch0_aug3x1,1,0.8588188,153,40,166,57,bird
w20190805084107410_69_epoch0_aug3x1,1,0.513045,205,2,219,13,bird
w20190719093725711_45_epoch0_aug0x1,1,0.9993118000000001,1730,691,1847,840,bird
w20190719093725711_45_epoch0_aug0x1,1,0.9971841,2104,720,2288,859,bird
w20190719093725711_45_epoch0_aug0x1,1,0.9868485,1374,714,1553,835,bird
w20190719093725711_45_epoch0_aug0x1,1,0.98547274,734,434,1092,567,bird
w20190719093725711_45_epoch0_aug0x1,1,0.9725893,659,683,770,872,bird
w20190719093725711_45_epoch0_aug0x1,1,0.9697918,332,419,463,539,bird
w20190719093725711_45_epoch0_aug0x1,2,0.8929336999999999,755,460,1112,729,bird
w20190719093725711_45_epoch0_aug0x1,1,0.8253918,1059,632,1262,823,bird
w20190719093725711_45_epoch0_aug0x1,1,0.8174284,764,139,959,354,bird
w20190719093725711_45_epoch0_aug0x1,1,0.7657845,578,654,671,757,bird
w20190719093725711_45_epoch0_aug0x1,1,0.66361666,441,516,572,657,bird
w20190805084107410_50_epoch0_aug2x1,1,0.9876210999999999,371,218,390,234,bird
w20190805084107410_50_epoch0_aug2x1,1,0.9853953000000001,390,220,409,235,bird
w20190805084107410_50_epoch0_aug2x1,1,0.96249014,443,219,458,235,bird
w20190719093725711_16_epoch0_aug1x1,1,0.9851879000000001,370,678,466,797,bird
w20190719093725711_16_epoch0_aug1x1,1,0.9171530000000001,1810,358,1933,517,bird
w20190719093725711_16_epoch0_aug1x1,1,0.9163824,495,983,592,1089,bird
w20190805084107410_56_epoch0_aug4x1,1,0.90638936,181,23,198,42,bird
w20190805084107410_56_epoch0_aug4x1,1,0.90627396,226,23,241,37,bird
w20190805084107410_56_epoch0_aug4x1,0,0.81127596,138,8,154,23,bird
w20190805084107410_56_epoch0_aug4x1,1,0.765048,209,22,226,38,bird
w20190805084107410_56_epoch0_aug4x1,1,0.68326384,145,22,159,40,bird
w20190829173008684_287,1,0.9360371999999999,805,624,943,723,bird
w20190719093725711_289_epoch0_aug1x1,1,0.99390924,1131,619,1402,1073,bird
w20190719093725711_289_epoch0_aug1x1,1,0.9921984,682,511,942,892,bird
w20190618063144857_268_epoch0_aug0x0,1,0.9999825000000001,139,98,435,222,bird
w20190719093725711_356_epoch0_aug1x0,1,0.87416065,1290,842,1546,1077,bird
w20190805083851060_120_epoch0_aug1x1,1,0.9999635,458,954,502,987,bird
w20190805083851060_120_epoch0_aug1x1,1,0.9999478999999999,579,954,623,984,bird
w20190805083851060_120_epoch0_aug1x1,1,0.9998872,330,937,373,972,bird
w20190805083851060_120_epoch0_aug1x1,1,0.9998097,1350,956,1388,983,bird
w20190805083851060_120_epoch0_aug1x1,1,0.9996556999999999,992,949,1044,984,bird
w20190805083851060_120_epoch0_aug1x1,1,0.99372464,1466,850,1513,890,bird
w20190805083851060_120_epoch0_aug1x1,1,0.9910178,1707,874,1777,935,bird
w20190805083851060_120_epoch0_aug1x1,1,0.98665094,1951,898,2015,960,bird
w20190805083851060_120_epoch0_aug1x1,1,0.9681485000000001,800,811,871,862,bird
w20190719093725711_141_epoch0_aug0x0,1,0.9929054,1036,119,1217,376,bird
w20190719093725711_141_epoch0_aug0x0,1,0.9910476999999999,1699,225,1845,378,bird
w20190719093725711_141_epoch0_aug0x0,1,0.99104685,787,806,905,1017,bird
w20190719093725711_141_epoch0_aug0x0,1,0.9741141,394,211,518,374,bird
w20190719093725711_141_epoch0_aug0x0,1,0.96309596,1591,822,1814,1041,bird
w20190719093725711_141_epoch0_aug0x0,1,0.94935906,85,209,221,400,bird
w20190719093725711_141_epoch0_aug0x0,1,0.84876144,695,217,920,380,bird
w20190719093725711_141_epoch0_aug0x0,1,0.83416617,566,783,695,1001,bird
w20190719093725711_402_epoch0_aug1x0,1,0.99077564,315,313,755,692,bird
w20190805084107410_37_epoch0_aug2x0,1,0.9998925999999999,33,52,52,65,bird
w20190805084107410_37_epoch0_aug2x0,1,0.9926726,68,51,86,67,bird
w20190805084107410_37_epoch0_aug2x0,1,0.9327354999999999,99,48,113,62,bird
w20190805084107410_47_epoch0_aug0x1,1,0.9764434999999999,458,571,477,586,bird
w20190805084107410_47_epoch0_aug0x1,0,0.92245483,533,571,545,586,bird
w20190805084107410_47_epoch0_aug0x1,1,0.8998759,487,572,506,588,bird
w20190805084121403_21_epoch0_trim1x1,1,0.9977531999999999,546,385,606,436,bird
w20190805084121403_21_epoch0_trim1x1,1,0.9974419,40,382,57,395,bird
w20190805084121403_21_epoch0_trim1x1,1,0.9968646000000001,158,331,178,342,bird
w20190805084121403_21_epoch0_trim1x1,1,0.994242,125,386,141,399,bird
w20190805084121403_21_epoch0_trim1x1,1,0.99290776,0,372,9,384,bird
w20190805084121403_21_epoch0_trim1x1,1,0.9691873,217,330,234,344,bird
w20190805084121403_21_epoch0_trim1x1,1,0.8878466,506,528,605,616,bird
w20190805084121403_18_epoch0_trim1x2,1,0.9995915000000001,875,370,892,385,bird
w20190805084121403_18_epoch0_trim1x2,1,0.99804085,745,321,767,337,bird
w20190805084121403_18_epoch0_trim1x2,0,0.9969971,938,365,955,379,bird
w20190805084121403_18_epoch0_trim1x2,0,0.9946202,950,322,961,331,bird
w20190805084121403_18_epoch0_trim1x2,1,0.9859007,632,374,649,390,bird
w20190805084121403_18_epoch0_trim1x2,1,0.90694255,1009,372,1020,384,bird
w20190805084121403_18_epoch0_trim1x2,1,0.8915735,0,123,75,191,bird
w20190805084121403_18_epoch0_trim1x2,1,0.82822174,593,363,607,382,bird
w20190805084121403_7_epoch0_aug0x3,1,0.9973907,146,503,273,608,bird
w20190618063144857_197_epoch0_aug0x1,1,0.9999788000000001,172,56,356,246,bird
w20190705043739842_80_epoch0_aug0x0,1,0.9921895000000001,913,354,1240,603,bird
w20190705043739842_404_epoch0_aug0x0,1,0.6825389000000001,908,456,1085,723,bird
w20190805084107410_39_epoch0_aug3x1,1,0.9995858,368,46,388,60,bird
w20190805084107410_39_epoch0_aug3x1,1,0.9986461,391,45,410,59,bird
w20190805084107410_39_epoch0_aug3x1,0,0.75878805,439,43,454,57,bird
w20190719093725711_128_epoch0_aug0x1,1,0.9975775,776,852,921,1030,bird
w20190719093725711_128_epoch0_aug0x1,1,0.99469334,569,846,746,1021,bird
w20190719093725711_128_epoch0_aug0x1,1,0.9909375,1251,873,1345,1016,bird
w20190719093725711_128_epoch0_aug0x1,1,0.95605093,708,427,934,572,bird
w20190719093725711_128_epoch0_aug0x1,1,0.95355064,1317,789,1422,965,bird
w20190719093725711_128_epoch0_aug0x1,1,0.93560505,1396,126,1520,233,bird
w20190719093725711_128_epoch0_aug0x1,1,0.9246895,1379,731,1513,881,bird
w20190719093725711_128_epoch0_aug0x1,1,0.9202718000000001,1072,894,1250,1030,bird
w20190719093725711_128_epoch0_aug0x1,1,0.84716564,0,805,153,985,bird
w20190719093725711_128_epoch0_aug0x1,1,0.7058552,978,68,1158,267,bird
w20190719093725711_128_epoch0_aug0x1,1,0.5310206000000001,1252,231,1383,430,bird
w20190705043739842_307_epoch0_aug0x0,1,0.81567633,921,464,1134,663,bird
w20190618063144857_430_epoch0_aug0x1,1,0.9999968000000001,140,15,470,189,bird
w20190705043739842_23_epoch0_aug0x1,1,0.6997873,832,250,933,466,bird
w20190805084107410_37_epoch0_trim1x2,0,0.9965078000000002,679,301,699,313,bird
w20190805084107410_37_epoch0_trim1x2,0,0.9786821,713,272,731,289,bird
w20190805084121403_89_epoch0_aug0x0,1,0.8114478,496,502,574,608,bird
w20190618063144857_92_epoch0_aug0x0,1,0.9999988000000001,129,144,315,321,bird
w20190618063144857_47_epoch0_aug0x1,1,0.99999833,96,96,416,377,bird
w20190805084121403_189_epoch0_aug3x3,1,0.88192207,57,131,145,197,bird
w20190719093725711_464_epoch0_aug1x1,1,0.99953604,644,470,1624,1188,bird
w20190719093725711_464_epoch0_aug1x1,1,0.99722654,1161,213,2120,1115,bird
w20190719093725711_57_epoch0_aug0x0,1,0.9811267,1018,785,1169,871,bird
w20190719093725711_57_epoch0_aug0x0,1,0.97547275,116,487,266,599,bird
w20190719093725711_57_epoch0_aug0x0,1,0.821926,1512,348,1673,461,bird
w20190618063144857_435_epoch0_aug0x0,1,0.9999982,91,78,368,456,bird
w20190805084121403_185_epoch0_aug2x1,1,0.6505192,307,577,337,596,bird
w20190805084107410_31_epoch0_aug2x0,2,0.9996693000000001,27,44,49,57,bird
w20190805084107410_31_epoch0_aug2x0,1,0.89355254,90,43,104,57,bird
w20190805084107410_31_epoch0_aug2x0,1,0.8649537,13,44,37,58,bird
w20190805083851060_119_epoch0_aug1x0,0,0.99911183,290,842,322,871,bird
w20190805083851060_119_epoch0_aug1x0,1,0.99751747,786,834,827,867,bird
w20190805083851060_119_epoch0_aug1x0,1,0.9973386999999999,444,845,476,870,bird
w20190805083851060_119_epoch0_aug1x0,1,0.9973152,1664,782,1738,836,bird
w20190805083851060_119_epoch0_aug1x0,1,0.9956252,406,850,433,873,bird
w20190805083851060_119_epoch0_aug1x0,1,0.99547464,1441,754,1500,815,bird
w20190805083851060_119_epoch0_aug1x0,1,0.99511355,844,841,880,871,bird
w20190805083851060_119_epoch0_aug1x0,0,0.9890822,208,822,232,851,bird
w20190805083851060_119_epoch0_aug1x0,1,0.9883885,1239,739,1282,777,bird
w20190805083851060_119_epoch0_aug1x0,1,0.95986766,1129,841,1160,866,bird
w20190805083851060_119_epoch0_aug1x0,1,0.9372976999999999,1485,713,1576,808,bird
w20190805083851060_119_epoch0_aug1x0,1,0.9358508,1333,810,1356,833,bird
w20190805083851060_119_epoch0_aug1x0,0,0.6273704999999999,650,734,679,758,bird
w20190805084121403_184_epoch0_aug3x1,1,0.8344335999999999,272,438,297,458,bird
w20190719093725711_143_epoch0_aug1x1,2,0.9954117,496,455,746,706,bird
w20190719093725711_143_epoch0_aug1x1,1,0.94378793,1178,531,1332,734,bird
w20190705043739842_257_epoch0_aug0x0,1,0.8727633,1042,235,1212,413,bird
w20190705043739842_358_epoch0_aug0x1,1,0.98378825,828,127,1012,477,bird
w20190719093725711_490_epoch0_aug1x1,1,0.99906737,1504,534,1598,621,bird
w20190719093725711_490_epoch0_aug1x1,1,0.9973793,1635,536,1755,620,bird
w20190719093725711_490_epoch0_aug1x1,1,0.9963456,983,556,1103,625,bird
w20190719093725711_490_epoch0_aug1x1,1,0.9874538,1397,149,1493,219,bird
w20190719093725711_490_epoch0_aug1x1,1,0.9770926,1823,825,1913,911,bird
w20190719093725711_490_epoch0_aug1x1,1,0.9682773000000001,864,139,980,231,bird
w20190719093725711_490_epoch0_aug1x1,1,0.8891228999999999,1787,75,1919,201,bird
w20190805084121403_102_epoch0_trim1x2,0,0.93710566,715,203,732,224,bird
w20190805084121403_102_epoch0_trim1x2,0,0.5289793,648,169,666,186,bird
w20190829173008684_306,1,0.7611344,1047,355,1212,447,bird
w20190618063144857_292_epoch0_aug0x0,1,0.99997973,39,149,256,383,bird
w20190705043819167_117_epoch0_aug0x0,1,0.9900572,948,370,1130,521,bird
w20190719093725711_83_epoch0_aug1x0,1,0.9834313,1501,308,1657,459,bird
w20190719093725711_83_epoch0_aug1x0,1,0.9695266,1605,300,1755,465,bird
w20190805084121403_56_epoch0_aug2x1,1,0.9030485999999999,153,308,171,322,bird
w20190805084121403_56_epoch0_aug2x1,1,0.62804365,239,286,262,303,bird
w20190719093725711_149_epoch0_aug0x0,1,0.9952251,1583,713,1846,954,bird
w20190719093725711_149_epoch0_aug0x0,1,0.99455726,1731,171,1864,297,bird
w20190719093725711_149_epoch0_aug0x0,1,0.9931445,410,37,552,164,bird
w20190719093725711_149_epoch0_aug0x0,1,0.9772052,594,584,721,820,bird
w20190719093725711_149_epoch0_aug0x0,1,0.97570205,1155,652,1305,893,bird
w20190719093725711_149_epoch0_aug0x0,1,0.9519463,1065,94,1259,218,bird
w20190719093725711_149_epoch0_aug0x0,1,0.9276534,1897,713,1972,837,bird
w20190719093725711_149_epoch0_aug0x0,1,0.92040914,930,615,1077,861,bird
w20190719093725711_149_epoch0_aug0x0,1,0.87992364,428,578,574,822,bird
w20190719093725711_149_epoch0_aug0x0,1,0.6080755,760,586,904,860,bird
w20190805084107410_34_epoch0_aug3x2,1,0.9997054,330,53,347,68,bird
w20190805084107410_34_epoch0_aug3x2,1,0.9995472,452,43,473,61,bird
w20190805084107410_34_epoch0_aug3x2,1,0.9972017,364,52,381,68,bird
w20190805084107410_34_epoch0_aug3x2,1,0.9944885,387,48,405,63,bird
w20190805084107410_34_epoch0_aug3x2,1,0.9163228999999999,296,34,312,47,bird
w20190805084107410_34_epoch0_aug3x2,0,0.5914708000000001,278,22,293,36,bird
w20190705043819167_88_epoch0_aug0x0,1,0.9158839,894,494,1302,875,bird
w20190719093725711_60_epoch0_aug0x0,1,0.99923074,1974,563,2181,752,bird
w20190719093725711_60_epoch0_aug0x0,1,0.9975948,467,1072,593,1193,bird
w20190719093725711_60_epoch0_aug0x0,1,0.9951806999999999,1498,550,1730,715,bird
w20190805084121403_117_epoch0_trim0x3,1,0.9451896000000001,87,823,194,897,bird
w20190805084121403_9_epoch0_aug1x4,1,0.9762705,508,113,608,245,bird
w20190719093725711_439_epoch0_aug1x1,1,0.9990343,1125,570,1447,937,bird
w20190719093725711_439_epoch0_aug1x1,1,0.99179274,414,513,735,907,bird
w20190719093725711_204_epoch0_aug1x1,1,0.9985676,1109,98,1665,607,bird
w20190719093725711_204_epoch0_aug1x1,1,0.99692196,1401,413,1597,685,bird
w20190719093725711_204_epoch0_aug1x1,1,0.9952447,1143,367,1332,660,bird
w20190719093725711_204_epoch0_aug1x1,1,0.98970604,60,472,205,627,bird
w20190719093725711_204_epoch0_aug1x1,1,0.92660534,929,422,1099,658,bird
w20190719093725711_204_epoch0_aug1x1,1,0.58419365,260,990,398,1080,bird
w20190719093725711_503_epoch0_aug1x1,1,0.9989618,1693,813,1794,911,bird
w20190719093725711_503_epoch0_aug1x1,1,0.9856206,1638,378,1764,469,bird
w20190719093725711_503_epoch0_aug1x1,1,0.9773965,1049,432,1164,531,bird
w20190719093725711_503_epoch0_aug1x1,1,0.809519,1820,796,1959,900,bird
w20190719093725711_503_epoch0_aug1x1,1,0.7278031,1174,875,1289,948,bird
w20190618063144857_175_epoch0_aug0x1,1,0.9999957,100,87,245,232,bird
w20190805084121403_59_epoch0_trim1x3,1,0.91518193,978,113,1022,195,bird
w20190805084107410_39_epoch0_aug2x1,1,0.9840322,445,217,457,232,bird
w20190805084107410_39_epoch0_aug2x1,1,0.9759108,389,221,408,235,bird
w20190805084107410_39_epoch0_aug2x1,1,0.96918386,367,221,388,234,bird
w20190719093725711_505_epoch0_aug0x1,1,0.99869496,287,64,399,128,bird
w20190719093725711_505_epoch0_aug0x1,1,0.9953719000000001,1013,420,1185,559,bird
w20190719093725711_505_epoch0_aug0x1,1,0.87736034,688,49,738,110,bird
w20190719093725711_505_epoch0_aug0x1,1,0.5526755,755,3,809,51,bird
w20190719093725711_505_epoch0_aug0x1,1,0.51346034,714,30,778,95,bird
w20190719093725711_507_epoch0_aug2x0,1,0.99388254,810,1090,960,1216,bird
w20190719093725711_507_epoch0_aug2x0,1,0.98171705,751,560,902,689,bird
w20190719093725711_507_epoch0_aug2x0,1,0.97542644,1217,434,1463,648,bird
w20190719093725711_507_epoch0_aug2x0,1,0.9724187,2316,401,2428,521,bird
w20190719093725711_507_epoch0_aug2x0,1,0.9600924000000001,1975,956,2196,1080,bird
w20190719093725711_507_epoch0_aug2x0,1,0.93545204,198,1181,315,1283,bird
w20190719093725711_507_epoch0_aug2x0,1,0.91676503,1041,1050,1226,1187,bird
w20190719093725711_507_epoch0_aug2x0,1,0.88454384,1384,1325,1665,1419,bird
w20190719093725711_507_epoch0_aug2x0,1,0.8455219999999999,362,1005,539,1134,bird
w20190719093725711_27_epoch0_aug0x1,1,0.99683434,109,1183,309,1316,bird
w20190719093725711_27_epoch0_aug0x1,1,0.8684564,1804,334,2255,534,bird
w20190805084121403_21_epoch0_trim1x3,1,0.97513604,938,124,1023,190,bird
w20190705043739842_382_epoch0_aug0x1,1,0.99813193,1072,360,1776,867,bird
w20190805084121403_52_epoch0_trim1x1,1,0.9984257,538,382,599,437,bird
w20190805084121403_52_epoch0_trim1x1,1,0.99740714,41,382,58,394,bird
w20190805084121403_52_epoch0_trim1x1,1,0.9938626,158,331,179,343,bird
w20190805084121403_52_epoch0_trim1x1,1,0.9887143,0,373,10,385,bird
w20190805084121403_52_epoch0_trim1x1,1,0.9836556000000001,126,385,143,399,bird
w20190805084121403_52_epoch0_trim1x1,1,0.9823706,218,330,235,344,bird
w20190805084107410_50_epoch0_aug2x3,1,0.9987208000000001,557,155,569,167,bird
w20190805084107410_50_epoch0_aug2x3,0,0.9921112,407,175,424,189,bird
w20190805084107410_50_epoch0_aug2x3,1,0.987475,494,222,511,240,bird
w20190805084107410_50_epoch0_aug2x3,1,0.9825334000000001,533,154,546,169,bird
w20190805084107410_50_epoch0_aug2x3,1,0.9504424000000001,457,161,469,176,bird
w20190805084107410_50_epoch0_aug2x3,1,0.92986864,466,225,483,240,bird
w20190805084107410_50_epoch0_aug2x3,1,0.9167714,492,151,518,171,bird
w20190805084107410_50_epoch0_aug2x3,1,0.89731765,413,167,431,181,bird
w20190805084107410_50_epoch0_aug2x3,0,0.87017554,425,211,443,224,bird
w20190805084107410_50_epoch0_aug2x3,1,0.8039682,569,213,590,232,bird
w20190805084107410_50_epoch0_aug2x3,1,0.7779984000000001,456,220,472,234,bird
w20190805084107410_50_epoch0_aug2x3,1,0.5325494000000001,517,221,532,236,bird
w20190829173008684_251,1,0.9559285,1246,147,1691,402,bird
w20190705043739842_19_epoch0_aug0x0,1,0.7935667,673,299,780,532,bird
w20190705043739842_17_epoch0_aug0x0,1,0.9673891,1311,403,1449,660,bird
w20190719093725711_159_epoch0_aug0x1,1,0.9967038,766,837,936,1070,bird
w20190719093725711_159_epoch0_aug0x1,1,0.99509996,1509,677,1779,984,bird
w20190719093725711_159_epoch0_aug0x1,1,0.9801232,1081,349,1794,698,bird
w20190719093725711_159_epoch0_aug0x1,1,0.8734833000000001,313,532,518,832,bird
w20190618063144857_421_epoch0_aug0x0,1,0.9999654,196,94,349,318,bird
w20190719093725711_12_epoch0_aug1x0,1,0.9987644,761,406,866,482,bird
w20190719093725711_12_epoch0_aug1x0,0,0.9791511,1620,358,1687,442,bird
w20190719093725711_12_epoch0_aug1x0,1,0.97742814,1392,643,1477,723,bird
w20190719093725711_12_epoch0_aug1x0,1,0.9766129000000001,1383,371,1472,455,bird
w20190719093725711_12_epoch0_aug1x0,1,0.9686271000000001,1589,182,1650,258,bird
w20190719093725711_12_epoch0_aug1x0,1,0.8184753,1579,376,1666,475,bird
w20190719093725711_12_epoch0_aug1x0,1,0.77584887,1674,289,1744,366,bird
w20190719093725711_12_epoch0_aug1x0,1,0.52914244,1290,378,1376,458,bird
w20190618063144857_10_epoch0_aug0x0,1,0.9956736999999999,143,68,297,354,bird
w20190719093725711_509_epoch0_aug0x0,1,0.9963773000000001,697,66,864,213,bird
w20190719093725711_509_epoch0_aug0x0,1,0.9936521,1866,114,1983,224,bird
w20190719093725711_509_epoch0_aug0x0,1,0.9614715,652,909,790,996,bird
w20190719093725711_509_epoch0_aug0x0,1,0.94779164,842,909,933,1007,bird
w20190719093725711_509_epoch0_aug0x0,1,0.93493116,1582,556,1691,678,bird
w20190719093725711_509_epoch0_aug0x0,1,0.9193372999999999,1186,899,1280,1008,bird
w20190719093725711_509_epoch0_aug0x0,1,0.7262069999999999,197,582,353,683,bird
w20190719093725711_509_epoch0_aug0x0,1,0.7116494999999999,436,584,570,679,bird
w20190719093725711_509_epoch0_aug0x0,1,0.6619938,1263,575,1379,680,bird
w20190618063144857_337_epoch0_aug0x0,1,0.99999917,97,91,300,369,bird
w20190618063144857_492_epoch0_aug0x0,1,0.9989937,148,107,292,462,bird
w20190805084107410_30_epoch0_aug3x2,1,0.9996190999999999,57,148,71,159,bird
w20190805084107410_30_epoch0_aug3x2,1,0.9996025,245,110,257,122,bird
w20190805084107410_30_epoch0_aug3x2,0,0.9995127,201,114,215,127,bird
w20190805084107410_30_epoch0_aug3x2,1,0.99935097,105,184,121,197,bird
w20190805084107410_30_epoch0_aug3x2,1,0.9993168,222,174,246,191,bird
w20190805084107410_30_epoch0_aug3x2,1,0.9990908000000002,175,180,184,195,bird
w20190805084107410_30_epoch0_aug3x2,1,0.99733317,144,185,159,199,bird
w20190805084107410_30_epoch0_aug3x2,1,0.99721485,129,109,148,130,bird
w20190805084107410_30_epoch0_aug3x2,0,0.99116313,163,113,180,128,bird
w20190805084107410_30_epoch0_aug3x2,1,0.9902790000000001,89,169,103,182,bird
w20190805084107410_30_epoch0_aug3x2,1,0.9770981,100,118,111,132,bird
w20190805084107410_30_epoch0_aug3x2,0,0.8520015,62,150,78,161,bird
w20190805084107410_30_epoch0_aug3x2,0,0.65396494,91,124,104,136,bird
w20190705043739842_274_epoch0_aug0x1,1,0.5160109,736,143,933,351,bird
w20190618063144857_229_epoch0_aug0x0,1,0.9996461999999999,107,60,214,183,bird
w20190618063144857_499_epoch0_aug0x0,1,0.9999888000000001,192,122,354,240,bird
w20190705043739842_10_epoch0_aug0x1,1,0.9862664000000001,910,420,1040,580,bird
w20190705043819167_59_epoch0_aug0x0,1,0.9877610000000001,701,429,1177,818,bird
w20190805084107410_34_epoch0_aug3x0,2,0.9998266,29,46,48,59,bird
w20190805084107410_34_epoch0_aug3x0,1,0.9191186,90,44,104,58,bird
w20190805084107410_34_epoch0_aug3x0,1,0.9103283999999999,13,46,36,60,bird
w20190705043819167_187_epoch0_aug0x0,1,0.5456244,1111,497,1320,796,bird
w20190705043819167_73_epoch0_aug0x0,1,0.98597103,815,318,1142,534,bird
w20190618063144857_255_epoch0_aug0x0,1,0.9997514000000001,144,57,229,267,bird
w20190805084107410_33_epoch0_trim1x1,1,0.98525476,316,334,336,348,bird
w20190805084107410_33_epoch0_trim1x1,1,0.97322965,336,335,353,348,bird
w20190805084107410_33_epoch0_trim1x1,1,0.6753854,394,335,406,348,bird
w20190719093725711_396_epoch0_aug0x1,1,0.9997271000000001,645,192,1008,469,bird
w20190618063144857_345_epoch0_aug0x1,1,0.99998724,129,136,239,347,bird
w20190618063144857_90_epoch0_aug0x0,1,0.99999964,179,202,391,416,bird
w20190805084121403_101_epoch0_aug1x0,1,0.7432055999999999,53,485,74,521,bird
w20190805084121403_101_epoch0_aug1x0,1,0.6104261,0,491,15,517,bird
w20190618063144857_110_epoch0_aug0x0,1,0.9999697,2,28,373,328,bird
w20190719093725711_153_epoch0_aug0x0,1,0.99744785,1484,203,1701,468,bird
w20190719093725711_153_epoch0_aug0x0,1,0.99170566,1009,46,1245,302,bird
w20190719093725711_153_epoch0_aug0x0,1,0.8921205,1211,874,1339,1080,bird
w20190719093725711_153_epoch0_aug0x0,1,0.8524025,341,803,477,974,bird
w20190719093725711_153_epoch0_aug0x0,1,0.7304933000000001,658,915,876,1080,bird
w20190719093725711_153_epoch0_aug0x0,1,0.7048978,1043,864,1155,1080,bird
w20190719093725711_153_epoch0_aug0x0,1,0.64125586,879,888,1013,1080,bird
w20190719093725711_153_epoch0_aug0x0,1,0.63844955,191,707,365,875,bird
w20190719093725711_153_epoch0_aug0x0,1,0.62121,830,287,968,491,bird
w20190719093725711_153_epoch0_aug0x0,1,0.59988016,395,857,533,1035,bird
w20190719093725711_153_epoch0_aug0x0,1,0.5542495,1379,900,1580,1078,bird
w20190719093725711_153_epoch0_aug0x0,1,0.5222958,430,9,584,255,bird
w20190705043819167_51_epoch0_aug0x0,1,0.91979605,723,313,892,602,bird
w20190805084121403_120_epoch0_trim1x1,1,0.9764773000000001,762,437,909,523,bird
w20190805084121403_120_epoch0_trim1x1,1,0.8871588,334,99,354,119,bird
w20190719093725711_317_epoch0_aug1x1,1,0.9970193000000002,834,721,1042,960,bird
w20190719093725711_317_epoch0_aug1x1,1,0.9898879999999999,1517,770,1785,967,bird
w20190719093725711_166_epoch0_aug0x0,1,0.99868995,481,723,695,990,bird
w20190719093725711_166_epoch0_aug0x0,1,0.9675309999999999,13,19,216,276,bird
w20190719093725711_166_epoch0_aug0x0,1,0.9673601000000001,143,701,364,921,bird
w20190719093725711_166_epoch0_aug0x0,1,0.94806564,873,722,1131,942,bird
w20190719093725711_166_epoch0_aug0x0,1,0.92151576,675,94,824,337,bird
w20190719093725711_166_epoch0_aug0x0,1,0.7458388000000001,1477,752,1662,981,bird
w20190805084121403_23_epoch0_aug1x1,1,0.9443809999999999,296,582,328,600,bird
w20190805084121403_23_epoch0_aug1x1,1,0.8932299000000001,14,567,32,582,bird
w20190805084121403_23_epoch0_aug1x1,1,0.7165136999999999,369,587,395,603,bird
w20190719093725711_116_epoch0_aug1x0,1,0.9881458000000001,186,973,342,1086,bird
